Summer Semester 2015-16 (05/09 - 08/06/2016)	
EMDT1080	(3)	AMERICAN CINEMA		 	001	700682			OT	TBA		WB	 	Bennett, R.		
EMDT2090C	(3)	SPECIAL TOPICS I		AUDIO SEMINAR	001	700683		UCBA	LE	M      	2:15p - 5:15p	CI	 	Petach, J.		
EMDT3094 	(1)	INTERN PRACTICUM		 	001	700689			PR	TBA		IN	 	Olenick, L.		
EMED4000 	(3)	INTERNSHIP1		 	001	700960			LE	TBA		CI	 	Owens, J.		
EMED4001 	(3)	INTERNSHIP2		 	001	700961			LE	TBA		CI	 	Owens, J.		
EMED4050	(1-3)	INDEPENDENT STUDY		 	001	700962			LE	TBA		CI	 	Owens, J.		
EMED4055 	(1-3)	DIRECTED RESEARCH		 	001	700963			LE	TBA		CI	 	Owens, J.		
EMS1091C	(6)	EMER MED TECH		 	001	700420		UCBA	LE	TR     	9:43a - 1:00p	CI	 	Moore, S.		 	002	702219		CLER	LL	M      	9:00a - 4:00p	CI	 	Vining, C.		 	 	 	 	CLER	LL	W      	9:00a - 12:00p	CI	 	 	 	
EMS2012 	(8)	EMT-P II		 	001	702458		UCBA	LE	TR     	8:30a - 12:20p	CI	 	Kramer, A.		
EMS2012L 	(1)	EMT-P LAB II		 	001	700427		UCBA	LB	TR     	12:30p - 1:40p	CI	 	Kramer, A.		
EMS2013 	(8)	EMT-P III		 	001	700428		UCBA	LE	MW     	9:00a - 12:40p	CI	 	Evans, J.		 	002	702059		CLER	LE	MW     	6:00p - 9:50p	CI	 	Waldenmayer, J.		
EMS2013L 	(1)	EMT-P LAB III		 	001	700429		UCBA	LB	MW     	12:50p - 2:10p	CI	 	Evans, J.		 	002	702060			LB	TBA		CI	 	Waldenmayer, J.		 	003	702061			LB	TBA		CI	 	Waldenmayer, J.		 	004	702062			LB	TBA		CI	 	Waldenmayer, J.		
EMS2022 	(2)	EMT-P CLINICAL II		 	001	700430			CL	TBA		CI	 	Kramer, A.		
EMS2023 	(2)	EMT-P CLINCIAL III		 	001	700431			CL	TBA		CI	 	Obermark, P.		 	002	702064			CL	TBA		CI	 	Waldenmayer, J.		
EMS2032 	(4)	SPEC TOPICS EMS II		 	001	700446			OT	TBA		WB	 	Kramer, A.		
EMS2033 	(4)	SPEC TOPICS EMS III		 	001	700432		UCBA	L2	T      	2:00p - 3:00p	CI	 	Vonrotz, N.			Jul 18 - Jul 18		 	 	 	 	UCBA	L3	T      	2:00p - 3:00p	CI	 	 	 		Jul 25 - Jul 25		 	 	 	 	UCBA	LE	T      	2:15p - 3:15p	CI	 	 	 		Jul 11 - Jul 11		 	 	 	 		OT	TBA		WB	 	 	 		May 09 - Aug 06		 	002	702065			OT	TBA		WB	 	Waldenmayer, J.		
EMS2050C 	(1-5)	IND STUDY EMS		 	001	700434		UCBA	LE	F      	10:10a - 12:00p	CI	 	Evans, J.		
ENED1090	(2)	ENGR. MODELS I		 	001	701566		WEST	LE	T      	9:05a - 10:00a	CI	 	Staff		 	 	 	 	WEST	RE	R      	10:10a - 12:10p	CI	 	 	 	
ENED1091 	(2)	ENGR. MODELS II		 	001	701567		WEST	LE	T      	10:10a - 11:05a	CI	 	Staff		 	 	 	 	WEST	RE	W      	10:10a - 12:10p	CI	 	 	 	
ENED3066 	(3)	ENGR STATS		 	001	701568		WEST	LE	TR     	8:00a - 9:30a	CI	 	Torsella, J.		 	002	701569		WEST	LE	TR     	2:00p - 3:30p	CI	 	Torsella, J.		
ENGL1000 	(3)	INTRO TO ENGL COMP		 	001	700317		UCBA	LE	TR     	11:30a - 1:00p	CI	 	Bailar, L.		 	002	700318		UCBA	LE	TR     	1:15p - 2:45p	CI	 	Sansing, D.		 	004	702082		CLER	LE	MW     	9:00a - 11:50a	CI	 	Dorhout, L.		 	005 	702084			OT	TBA		WB	 	Dorhout, L.		
ENGL1001 	(3)	ENGLISH COMP		 	001	700319		UCBA	LE	TR     	9:45a - 11:15a	CI	 	Van Hoose, E.		 	002	700323		UCBA	LE	TR     	6:00p - 7:30p	CI	 	Van Hoose, E.		 	007	701902			LE	TBA		WB	 	Auterson, M.		 	008	701903			LE	TBA		WB	 	Harp, B.		 	015	702092		CLER	LE	MW     	12:00p - 1:20p	CI	 	Ecker, J.		 	016	702093		CLER	LE	M      	6:00p - 8:50p	CI	 	Dorhout, K.		 	017	702094		CLER	LE	T      	6:00p - 8:50p	CI	 	Dorhout, K.		 	018	702096		CLER	LE	W      	6:00p - 8:50p	CI	 	Brogden, C.		 	019	702097			OT	TBA		WB	 	Li, C.		 	020	702102			OT	TBA		WB	 	Mast, E.		 	021	702103			OT	TBA		WB	 	Watson, Y.		
ENGL2009	(3)	AMERICAN AUTHORS		THE GREAT NOVELS	001	703023		WEST	LE	W      	6:00p - 8:50p	CI	 	Skinner, W.		
ENGL2011	(3)	INTRO CREA WRIT FIC		 	001	702117			OT	TBA		WB	 	Hampton, M.		
ENGL2015	(3)	INTRO SCREENWRT		 	001	701908			LE	TBA		WB	 	Peynado, B.		
ENGL2075	(3)	INTRO TO LIT		 	001	702118			OT	TBA		WB	 	Li, C.		
ENGL2089 	(3)	INTERMEDIATE COMP		 	011	701910		WEST	LE	MWF    	9:15a - 10:15a	CI	 	Araguz, J.		 	012	701912			LE	TBA		WB	 	Dale, D.		 	013 	701916	H	WEST	LE	TR     	3:30p - 4:50p	CI	 	Race, K.		 	014	702114			LE	TBA		WB	 	Ellenberger, J.		 	015	702115			LE	TBA		WB	 	Shivener, R.		 	017	702119			LE	TBA		WB	 	Watson, S.		 	018	702120			LE	TBA		WB	 	Smith, A.		 	019	702121			LE	TBA		WB	 	Workman, S.		 	023	702125		CLER	LE	MW     	12:00p - 1:20p	CI	 	Mahoney, C.		 	024	702126		CLER	LE	TR     	12:00p - 1:20p	CI	 	Stewart, H.		 	025	702127		CLER	LE	M      	6:00p - 8:50p	CI	 	Hill, S.		 	026	702128		CLER	LE	T      	6:00p - 8:50p	CI	 	Kopcha, H.		 	030	702132			OT	TBA		WB	 	Chatterjee, A.		 	031	702133			OT	TBA		WB	 	Shepherd, M.		
ENGL3071	(3)	TECH WRITING		 	001	702135			OT	TBA		WB	 	Thompson, J.		
ENGL4092	(3)	TECH/SCI WRITING		 	001	702178		WEST	LE	R      	11:30a - 1:00p	CI	 	Golding, I.		 	 	 	 		IS	TBA		WB	 	 	 	 	002	702179		WEST	LE	TR     	9:45a - 11:15a	CI	 	Herald Koster, J.		 	003	702180			LE	TBA		WB	 	Specter, M.		 	004	702181			LE	TBA		WB	 	Specter, M.		 	006	702698			LE	TBA		WB	 	Singleton, M.		 	007	702944		WEST	LE	R      	6:00p - 9:00p	CI	 	Rosselot-Merritt, J.		
ENTR2001	(3)	ESSENTIAL ENTREP		 	001	700084		WEST	LE	TR     	3:00p - 4:30p	CI	 	Meyers, R.		
ENTR3015	(3)	DIGITAL ENTREPREN		 	001	700085		WEST	LE	W      	6:00p - 9:00p	CI	 	Nelson, T.		
ENTR3071	(3)	BUS STARTUP EXP		 	001	700086		WEST	LE	M      	6:00p - 9:00p	CI	 	Nelson, T.		
ENTR5093	(1-6)	SPEC TOPICS ENTR		TECH COMMERCIAL	001 	700087		WEST	LE	R      	6:00p - 9:00p	CI	 	DuVal, D.		
ENTR5099 	(1-6)	INDEP STUDY ENTR		 	001	700088			IS	TBA		IN	 	Dalziel, T.		
ENTR7015 	(3G)	ENTREP & E-BUS		 	001	700089		WEST	LE	W      	6:00p - 9:00p	CI	 	Nelson, T.		
ENV7091	(1-15G)	MA THESIS RESEARCH		 	001 	702091			IS	TBA		IN	 	Genter, M.		
ENV8091	(1-15G)	RESEARCH		 	001 	702095			IS	TBA		IN	 	Genter, M.		
ENV9091	(1-15G)	PHD DISS RESEARCH		 	001 	702098			IS	TBA		IN	 	Genter, M.		
ENVE4010L	(2)	ENV RAD MEASURMENTS		 	001	700210		WEST	LB	R      	11:30a - 2:30p	CI	 	Sorial, G.		 	002	700214		WEST	LB	R      	8:00a - 11:00a	CI	 	Sorial, G.		
ESL1069 	(3)	SUCCESS UG ACAD WRI		 	001	702106	 		LE	TBA		WB	 	Pollock, A.		 	002	702107	 		LE	TBA		WB	 	Hale, R.		
ESL1070 	(3)	INTRO ENG COMP INTL		 	001	702108			LE	TBA		WB	 	Spetz, A.		 	002	702109			LE	TBA		WB	 	Spetz, A.		
ESL1080 	(3)	ENG COMP INTL STU		 	001	702110			LE	TBA		WB	 	Menz, W.		 	002	702111			LE	TBA		WB	 	Menz, W.		
ESL2089 	(3)	INTER COMP INTL ST		 	001	702112			LE	TBA		WB	 	Frasch, P.		 	002	702113			LE	TBA		WB	 	Frasch, P.		
EUST3065	(3)	EU PERSPECTIVES		 	001	701330	 		OT	TBA		IN	 	Vialet, M.		
EUST5001 	(3)	CAPSTONE EURO STUD		 	001	701331	 		IS	TBA		IN	 	Vialet, M.		 	002	701332	 		OT	TBA		IN	 	Vialet, M.		
EVST4067 	(3)	ENVIRONMENTAL COMM		 	001	701960	 		LE	TBA		WB	 	Depoe, S.		
EVST5000 	(1-4)	ENV STUD INTERNSHIP		 	001	701955	N 		PR	TBA		IN	 	Shann, J.		
EVST5025 	(3-4)	RSCH ENV STUD		 	001	701956	R 		PR	TBA		IN	 	Shann, J.		
FAA1029	(3)	BASICWHEEL		 	001	702563		WEST	ST	MW     	8:00a - 10:50a	CI	 	Klimesh, C.		
FAA1035	(3)	BASIC VIDEO PRODUCT		 	001	702700		WEST	ST	TR     	2:00p - 4:50p	CI	 	Marko, A.		
FAA1036	(3)	BASIC SCULPTURE		 	001	702565		WEST	ST	TR     	8:00a - 10:50a	CI	 	Jones, M.		
FAA2012	(3)	INTRO WHEELTHROWING		 	001	702562		WEST	ST	MW     	8:00a - 10:50a	CI	 	Klimesh, C.		
FAA2061 	(3)	INTRO SCULPTURE		 	001	702564		WEST	ST	TR     	8:00a - 10:50a	CI	 	Jones, M.		
FAA2074	(3)	INTRO PHOTO DSLR		 	001	702559		WEST	ST	MW     	11:00a - 1:50p	CI	 	Wilson, C.		
FAA6080 	(1-4*)	STUDIO RSRCH ASSIST		 	001	702576			SP	TBA		IN	 	Bonansinga, K.		
FAA6081 	(1-4*)	PROF INTERNSHIP		 	001	702579			SP	TBA		IN	 	Bonansinga, K.		
FAM2005	(3)	MUSIC APP ONLINE		 	002	701054			LE	TBA		WB	 	Pratt, H.		
FAM2025	(3)	WOMEN IN MUSIC		 	001 	703021	H	WEST	LE	MWF    	9:15a - 10:15a	CI	 	Smith, J.		
FAM2061	(3)	MUSC OF THE BEATLES		 	001	701029			LE	TBA		WB	 	Klug, R.		 	002	701030			LE	TBA		WB	 	Klug, R.		
FAM2062	(2-3)	HOT POPULAR MUSIC		 	001	702714			LE	TBA		WB	 	Adams, C.		 	002	702715			LE	TBA		WB	 	Adams, C.		
FASH2001 	(3)	FASH DRAW 2		 	001	702801		WEST	LB	MW     	3:00p - 6:15p	CI	 	Wilson, R.		 	002	702802		WEST	LB	MW     	8:00a - 11:15a	CI	 	Wilson, R.		 	003	702803		WEST	LB	TR     	8:00a - 11:15a	CI	 	Green, J.		
FASH2011 	(3)	DRAPE 1		 	001	702804		WEST	LB	MW     	8:00a - 11:15a	CI	 	Kubley, A.		 	002	702805		WEST	LB	MW     	11:30a - 2:45p	CI	 	Kubley, A.		 	003	702806		WEST	LB	MW     	11:30a - 2:45p	CI	 	Wright, M.		
FASH2021 	(3)	FASH DES 1		 	001	702808		WEST	LB	MW     	11:30a - 2:45p	CI	 	Hoh, Z.		 	002	702809		WEST	LB	MW     	3:00p - 6:15p	CI	 	Hoh, Z.		 	003	702810		WEST	LB	TR     	8:00a - 11:15a	CI	 	Sarofeen, G.		
FASH2071	(3)	FASH MKTG BRND DEV		 	001	702811		WEST	LB	TR     	3:00p - 4:30p	CI	 	Green, J.		
FASH2081 	(3)	HIST FASH 2		 	001	702812		WEST	LE	TR     	11:30a - 1:00p	CI	 	Sarofeen, G.		
FASH4000 	(3)	DES COMM 3		 	001	702829		WEST	LB	MW     	3:00p - 6:15p	CI	 	Sarofeen, G.		 	002	702830		WEST	LB	MW     	11:30a - 2:45p	CI	 	Hall, H.		 	003	702831		WEST	LB	MW     	3:00p - 6:15p	CI	 	Hall, H.		
FASH4010 	(3)	KNIT		 	001	702834		WEST	LB	MW     	8:00a - 11:15a	CI	 	Commons, L.		 	002	702835		WEST	LB	MW     	3:00p - 6:15p	CI	 	Commons, L.		 	003	702836		WEST	LB	MW     	11:30a - 2:45p	CI	 	Commons, L.		
FASH4020 	(3)	ENTRP		 	001	702841		WEST	LB	TR     	11:30a - 2:45p	CI	 	Hall, H.		 	002	702842		WEST	LB	TR     	11:30a - 2:45p	CI	 	Kubley, A.		 	003	702843		WEST	LB	TR     	11:30a - 2:45p	CI	 	Firestone, A.		
FILM4005	(3)	ADV FILMMEDIA TOPIC		 	001	703326		WEST	SE	T      	6:00p - 8:50p	CI	 	Greinacher, U.			May 11 - Aug 06		
FIN2050 	(3)	FUND OF BUS FINANCE		 	001	702236			OT	TBA		WB	 	Joshi, A.		
FIN2081	(3)	PERS FINANCE		 	001	700091		WEST	LE	W      	6:00p - 9:00p	CI	 	Keller, K.		 	003	702238			OT	TBA		WB	 	Stout, A.		
FIN3080C 	(3)	BUS FINANCE		 	001	700092		WEST	LE	MWF    	1:00p - 2:00p	CI	 	Li, X.		 	002 	700093		WEST	LE	MWF    	9:15a - 10:15a	CI	 	Ferguson, M.		 	003	700094		WEST	LE	TR     	11:30a - 1:00p	CI	 	Pai, Y.		 	004	700095		WEST	LE	MWF    	2:15p - 3:15p	CI	 	Yoon, J.		
FIN4001 	(3)	CORPORATE FINANCE		 	001	700096		WEST	LE	MWF    	9:15a - 10:15a	CI	 	Zheng, S.		
FIN4011 	(3)	INVMTS		 	001	700097		WEST	LE	TR     	9:45a - 11:15a	CI	 	Joyce, C.		
FIN4041 	(3)	FINANCIAL MODELING		 	001	700099		WEST	LE	TR     	11:30a - 1:00p	CI	 	Gao, Y.		
FIN4081C 	(1)	JOHNSON, JR ANALYST		 	001	700101	R		IS	TBA		IN	 	Neugent, M.		
FIN4082C 	(1)	JOHNSON, SR ANALYST		 	001	700102	R		IS	TBA		IN	 	Neugent, M.		
FIN4083C 	(1)	JOHNSON FUND, PM		 	001	700103	R		IS	TBA		IN	 	Neugent, M.		
FIN5099 	(1-6)	INDEP STUDY IN FIN		 	001	703302			IS	TBA		IN	 	Slezak, S.		
FIN7014 	(3G)	FINANCIAL  MGMT		 	001 	700106			OT	TBA		WB	 	Ferguson, M.		
FIN7090 	(1G)	IND PRACTICUM I		 	001	700109			IS	TBA		IN	 	Neugent, M.		
FIN9025 	(3G)	RES COLLOQUIUM FIN		 	001	700110			IS	TBA		IN	 	Guo, H.		
FIN9071 	(1-12G)	RESEARCH IN FINANCE		 	001	700111			IS	TBA		IN	 	Hatch, B.		
FIN9091 	(1-12G)	PHD DISS RESEARCH		 	001	700112			IS	TBA		IN	 	Hatch, B.		
FREN3061	(3-4)	STUDY TOUR FRANCE		 	001	701405			OT	TBA		IN	 	Jezequel, A.		
FREN5001 	(1)	FREN CAPSTONE		 	001	701406			IS	TBA		IN	 	Bryant, C.		
FREN5011 	(1-15)	INDEP STUDY FRENCH		 	001	701407			IS	TBA		IN	 	Bryant, C.		
FREN8010 	(4G)	INDEPENDENT STUDY		 	001	701904			IS	TBA		IN	 	Gott, M.		
FREN8090 	(1-6G)	GRADUATE RESEARCH		 	001	701905			IS	TBA		IN	 	Gott, M.		
FREN9090	(1-12G)	DOC DISS RESEARCH		 	001	701907			IS	TBA		IN	 	Gott, M.		
GC7032	(1-3G)	SUMMER PRACTICUM		 	001	702292			CL	TBA		IN	 	Wusik, K.		
GC7040 	(1G)	NEUROGENETICS		 	001	702301			IS	TBA		WB	 	Atzinger, C.		
GC7050	(3G)	EMBRYOLOGY		 	001	702293			LE	TBA		WB	 	Lowrie, D.		
GC7070	(1-6G)	IND STUDY GEN COUNS		 	001	702297			IS	TBA		IN	 	Myers, M.		
GC7080	(2G)	TERATOLOGY		 	001	702295			LE	TBA		WB	 	Lowrie, D.		
GC8050	(1-6G)	THESIS RESEARCH		 	001	702962			IS	TBA		IN	 	Myers, M.		
GC8060 	(1G)	LABORATORY GC		 	001	702298			IS	TBA		WB	 	Atzinger, C.		
GEOL1003	(3)	PHYSICAL GEOLOGY		 	001	703242			OT	TBA		WB	 	Staff		
GEOL1005	(3)	ENV GEOL		 	001	703243	 		OT	TBA		WB	 	Staff		
GRCD2001 	(3)	DES ID 2		 	001	701173		WEST	LB	MW     	8:00a - 11:15a	CI	 	Timney, T.		 	002	701174		WEST	LB	TR     	11:30a - 2:45p	CI	 	Beckmeyer, C.		 	003	701175		WEST	LB	MW     	11:30a - 2:45p	CI	 	Timney, T.		 	004	701176		WEST	LB	TR     	8:00a - 11:15a	CI	 	Beckmeyer, C.		
GRCD2011 	(3)	PHOTO DES 2		 	001	701177		WEST	LB	MW     	11:30a - 2:45p	CI	 	France, M.		 	002	701178		WEST	LB	MW     	3:00p - 6:15p	CI	 	Walsh, A.		 	003	701179		WEST	LB	TR     	8:00a - 11:15a	CI	 	France, M.		 	004	701180		WEST	LB	MW     	8:00a - 11:15a	CI	 	France, M.		
GRCD2021 	(3)	TYPE 3		 	001	701181		WEST	LB	TR     	3:00p - 6:15p	CI	 	Carpenter Fearing, M.		 	002	701182		WEST	LB	TR     	3:00p - 6:15p	CI	 	Bambach, L.		 	003	701183		WEST	LB	TR     	11:30a - 2:45p	CI	 	Bittman, D.		 	004	701184		WEST	LB	TR     	11:30a - 2:45p	CI	 	Carpenter Fearing, M.		
GRCD2050	(3)	KIN COMM		 	001	701256		WEST	LB	TR     	11:30a - 2:45p	CI	 	Verba, E.		 	002	701257		WEST	LB	MW     	8:00a - 11:15a	CI	 	Dunne, T.		 	003	701258		WEST	LB	MW     	3:00p - 6:15p	CI	 	Burke, Y.		 	004	701259		WEST	LB	MW     	11:30a - 2:45p	CI	 	Burke, Y.		
GRCD4010 	(3)	DES METH 2		 	001	701260		WEST	LB	MW     	8:00a - 11:15a	CI	 	Hafer, S.		 	002	701261		WEST	LB	MW     	8:00a - 11:15a	CI	 	Bellomy, I.		 	003	701262		WEST	LB	MW     	3:00p - 6:15p	CI	 	Timney, T.		 	004	701263		WEST	LB	MW     	3:00p - 6:15p	CI	 	Bellomy, I.		
GRCD4020	(3)	DES SYS 2		 	001	701343		WEST	LB	TR     	5:30p - 8:45p	CI	 	Staff		 	002	701344		WEST	LB	TR     	5:30p - 8:45p	CI	 	Staff		 	003	701345		WEST	LB	TR     	5:30p - 8:45p	CI	 	Staff		 	004	701346		WEST	LB	TR     	5:30p - 8:45p	CI	 	Staff		
GRCD4042	(3)	PRINT DES 2		 	001	701347		WEST	LB	MW     	8:00a - 11:15a	CI	 	Verba, E.		 	002	701348		WEST	LB	MW     	11:30a - 2:45p	CI	 	Verba, E.		
GRCD4052	(3)	TIME DES 2		 	001	702993		WEST	LB	MW     	11:30a - 2:45p	CI	 	Hafer, S.		
GRCD4062	(3)	INTER DES 2		 	001	702994		WEST	LB	MW     	11:30a - 2:45p	CI	 	Bellomy, I.		
HARP6000 	(4*)	HARP MAJOR SUMMER		 	001	702558			LE	TBA		CI	 	Sella, G.		
HCA7082 	(1-3G)	GUIDED STUDY IN HSM		 	001	703323			LE	TBA		WB	 	Murdock, J.		
HCA7099	(1-6G)	HSM CAPSTONE		 	001	702720			LE	TBA		WB	 	York, K.		
HCMT1001	(3)	MED TERM HLTH PROF		 	001	702242			OT	TBA		WB	 	Lankisch, K.		 	002	702243			OT	TBA		WB	 	Staff		
HCMT1010C	(3)	CPT CODING		 	001	702244			OT	TBA		WB	 	Robbins, R.		
HCMT1015C	(3)	ICD CODING		 	001	702245			OT	TBA		WB	 	Staff		
HCMT1020C	(3)	HEALTH RECORD		 	001	702246			OT	TBA		WB	 	Foltz, D.		
HCMT2001C	(3)	REIMBURSEMENT HC		 	001	702247			OT	TBA		WB	 	Gyan, A.		
HCMT2012	(3)	MED ETHICS LEGAL IS		 	001	702248			OT	TBA		WB	 	Lankisch, K.		
HCMT2015C	(3)	HEALTHCARE APPS		 	001	702239			OT	TBA		WB	 	Gyan, A.		
HCMT2020	(3)	HIT ADMIN		 	001	702249			OT	TBA		WB	 	Foltz, D.		
HCMT2025C	(3)	ADV CODING		 	001	702250			OT	TBA		WB	 	Staff		
HCMT2030C	(3)	HIT PRACTICUM		 	001	702241			OT	TBA		WB	 	Foltz, D.		
HFL1040C	(1)	TENNIS I		 	001	700447		WEST	LB	MW     	10:10a - 11:00a	CI	 	Staff		 	003	703213		WEST	LB	TR     	9:10a - 10:00a	CI	 	Staff		
HFL1052C	(1)	GROUP FITNESS		 	001	703203		WEST	LB	MW     	4:00p - 5:00p	CI	 	Staff		
HFL1053C	(1)	PHYS CONDITIONING		 	002	703204		WEST	LB	TR     	10:00a - 11:00a	CI	 	Staff		 	003	703205		WEST	LB	MW     	1:00p - 2:00p	CI	 	Staff		 	004	703206		WEST	LB	TR     	1:00p - 2:00p	CI	 	Staff		
HFL1054	(1)	MARATHON TRAINING		 	001	700330			IS	TBA		WB	 	Staff		
HFL1055C	(1)	WALKING FOR FITNESS		 	001	703207		WEST	LB	MW     	9:00a - 10:00a	CI	 	Staff		 	002	703208		WEST	LB	TR     	11:00a - 12:00p	CI	 	Staff		
HFL1062C	(1)	YOGA		 	001	703209		WEST	LB	MW     	1:00p - 2:00p	CI	 	Staff		 	002	703210		WEST	LB	MW     	2:00p - 3:00p	CI	 	Staff		 	003	703211		WEST	LB	TR     	8:00a - 9:00a	CI	 	Staff		 	004	703212		WEST	LB	TR     	9:00a - 10:00a	CI	 	Staff		
HFL1091	(1)	LIFESTYLE HLTH  FIT		 	001	700331			LE	TBA		WB	 	Staff		
HFL1093	(1)	WEIGHT CONTROL		 	001	700333			LE	TBA		WB	 	Staff		
HFL1094	(1)	STRESS MANAGEMENT		 	001	700335			LE	TBA		WB	 	Staff		
HFL1095	(1)	HUMAN SEX AWARENESS		 	001	700338			LE	TBA		WB	 	Staff		
HFL2001	(3)	SOC HIST BASEBALL		 	001	700339			SP	TBA		WB	 	Staff		
HFL2004	(3)	SPORT AND COMMUNITY		 	001	700345			LE	TBA		WB	 	Staff		
HFL2005	(3)	PHILOS OF SPORTS		 	001	700343			LE	TBA		WB	 	Staff		
HIM5005 	(7-10)	CAPST / PRACT		 	001	700381			LE	TBA		WB	 	Patton, M.		
HIST1001	(3)	U.S. HIST I		 	002	701857			LE	TBA		WB	 	Hall, M.		
HIST1002	(3)	US HIST II		 	002	701858			LE	TBA		WB	 	McGee, N.		
HIST1005	(3)	EURO HIST I		 	001	702198		WEST	LE	MWF    	9:15a - 10:15a	CI	 	Smith, K.		
HIST1007	(3)	MIDEAST HIST I		 	001	701959			LE	TBA		WB	 	Mincey, M.		
HIST2002	(3)	MED EUR 400-1100		 	001	702807			LE	TBA		WB	 	Todorova, E.		
HIST2056	(3)	U.S. WOM 1890-2000		 	001	701968		WEST	LE	TR     	9:00a - 10:30a	CI	 	McClanahan, A.		
HLSC2012	(2)	MEDICAL TERMINOLOGY		 	001	702672			LE	TBA		WB	 	Metz, K.			May 09 - Aug 06		
HLTH3098 	(3)	RES MTHDS HLTH SCI		 	001	703318			LE	TBA		WB	 	Redle, E.		
HNPL2032	(3)	AM BUS AND REGUL		 	002 	703147		WEST	LE	T      	6:00p - 9:00p	CI	 	Flaherty, B.		
HNPL3032	(3)	HNPL BUS ETHICS		 	002 	703148		WEST	LE	T      	1:15p - 4:15p	CI	 	Ricketts, J.		
HNRS3064 	(3)	ENVISIONING CITY		 	001 	702989	H	WEST	SE	TR     	3:30p - 4:50p	CI	 	Grace, K.		
HNRS3098 	(1-6)	INDEPENDENT STUDY		 	001 	702988	H		IS	TBA		IN	 	Brawn, D.		
HNRS5098 	(1-6)	IND RESEARCH		 	001 	702990	H		IS	TBA		IN	 	Brawn, D.		
HORT1081	(3)	CINTI SUMMER HORT		 	001	701788		WEST	LE	W      	6:00p - 9:00p	CI	 	Trusty, S.		
HORT3031 	(3)	EDIB SUST LNDSCP II		 	001	701791		WEST	LE	F      	4:00p - 7:00p	CI	 	Hansel, J.		
HORT4091 	(1-3)	IND STUDY HORT		 	001	701801			IS	TBA		IN	 	Russell, V.		
HORT6090 	(3*)	RESEARCH TOPICS		 	001	701793			LE	TBA		CI	 	Russell, V.		 	002	701795			LE	TBA		CI	 	Staff		 	003	701796			LE	TBA		CI	 	Staff		
HPE1001	(3)	PERSONAL HEALTH		 	002	701817			LE	TBA		WB	 	Staff		
HPE1002	(3)	INTRO PUBLIC HLTH		 	001	701818			LE	TBA		WB	 	Staff		
HPE1004	(3)	INTRO EPIDEMIOLOGY		 	001	701820			LE	TBA		WB	 	Merianos, A.		
HPE1005	(3)	MENTAL HLTH ISSUES		 	001	701822			LE	TBA		WB	 	Vidourek, R.		
HPE2000	(3)	HUMAN SEX & HLTH		 	001	701823			LE	TBA		WB	 	King, K.		
HPE2001	(3)	DRUGS AND SOCIETY		 	001	701825			LE	TBA		WB	 	Vidourek, R.		
HPE2002	(3)	MINORITY HEALTH		 	001	702628			LE	TBA		WB	 	Staff		
HPE2005	(3)	USING TECH IN HPE		 	001	702630			SP	TBA		WB	 	Staff		
HPE2026	(3)	STRESS REDUCTION		 	001	701831			LE	TBA		WB	 	Lynch, A.			May 09 - Aug 06		
HPE2071	(3)	APPLIED STAT HS I		 	001	701832			LB	TBA		WB	 	Staff			May 09 - Aug 06		
HPE3033 	(1-2)	EX LEADRSHIP PRAC		 	001	701835	N		PR	TBA		IN	 	Staff			May 09 - Aug 06		
HPE3091 	(1-2)	SRV LRN IN HLTH ED		 	001	701836	S		PR	TBA		IN	 	Staff			May 09 - Aug 06		
HPE5081	(1-3)	INDIV STUDY HP&E		 	001	701837	R		IS	TBA		IN	 	King, K.			May 09 - Aug 06		
HPE5091 	(4-12)	INTERNSHIP HLTH ED		 	001	701839	N		FE	TBA		IN	 	Staff			May 09 - Aug 06		
HPE6026	(3*)	STRESS REDUCTION		 	001	701840			LE	TBA		WB	 	Lynch, A.			May 09 - Aug 06		
HPE7000	(3G)	HUMAN SEX & HLTH		 	001	702601			LE	TBA		WB	 	King, K.		
HPE7001	(3G)	DRUGS AND SOCIETY		 	001	702602			LE	TBA		WB	 	Vidourek, R.		
HPE7002	(3G)	MIN/VULN POP HLTH		 	001	702603			LE	TBA		WB	 	Staff		
HPE7004	(3G)	WOMEN'S HLTH ISS		 	001	702604		WEST	LE	MWF    	11:00a - 1:40p	CI	 	Lynch, A.			Jul 05 - Aug 06		
HPE7005	(3G)	TECHNOLOGY IN HPE		 	001	702606			SP	TBA		WB	 	Staff		
HPE7081	(1-3G)	INDIV STUDY HP&E		 	001	702607			IS	TBA		IN	 	King, K.		
HPE7082	(1-3G)	READINGS IN HP&E		 	001	702609	R		IS	TBA		IN	 	King, K.		
HPE7090 	(4-10G)	INTERNSHIP HP&E		 	001	702612			FE	TBA		IN	 	Staff		
HPE7091 	(1-6G)	EXTINTERNSHIP HP&E		 	001	702614	N		PR	TBA		IN	 	Staff		
HPE7098	(1-6G)	MS THESIS - HP&E		 	001	702616	R		SP	TBA		IN	 	King, K.		
HPE8090 	(4G)	MPH PRACTICUM		 	001	702619			FE	TBA		IN	 	King, K.		
HPE8099 	(5G)	MPH CAPSTONE		 	001	702621	R		SP	TBA		IN	 	King, K.		
HPE9098	(1-15G)	DISSERTATION - HP&E		 	001	702623	R		IS	TBA		IN	 	King, K.		
HSST2004	(3)	HSST SEMINAR I		 	001	702889		CLER	LE	T      	9:00a - 11:50a	CI	 	Gomez, J.		
